date,number_of_game,day_of_week,v_name,v_league,v_game_number,h_name,h_league,h_game_number,v_score,h_score,,,,,,,,,,
19880419,0,Tue,SFN,NL,14,CIN,NL,14,0,8,,,,,,,,,,
19880419,0,Tue,ATL,NL,12,HOU,NL,12,5,4,,,,,,,,,,
19880419,0,Tue,PHI,NL,13,NYN,NL,13,10,2,,,,,,,,,,
19880419,0,Tue,SLN,NL,12,PIT,NL,12,0,3,,,,,,,,,,
19880418,0,Mon,TEX,AL,12,BOS,AL,13,3,4,,,,,,,,,,
19880418,0,Mon,KCA,AL,12,DET,AL,11,2,4,,,,,,,,,,
19880418,0,Mon,NYA,AL,13,MIN,AL,11,18,5,,,,,,,,,,
19880418,0,Mon,CAL,AL,12,OAK,AL,13,4,5,,,,,,,,,,
19880418,0,Mon,CHA,AL,12,SEA,AL,13,4,0,,,,,,,,,,
19880418,0,Mon,SFN,NL,13,CIN,NL,13,6,3,,,,,,,,,,
19880418,0,Mon,SDN,NL,13,LAN,NL,13,0,6,,,,,,,,,,
19880418,0,Mon,PHI,NL,12,NYN,NL,12,10,7,,,,,,,,,,
19880417,0,Sun,CLE,AL,13,BAL,AL,12,4,1,,,,,,,,,,
19880417,0,Sun,TEX,AL,11,BOS,AL,12,2,15,,,,,,,,,,
19880417,0,Sun,KCA,AL,11,DET,AL,10,6,8,,,,,,,,,,
19880417,0,Sun,NYA,AL,12,MIL,AL,11,3,6,,,,,,,,,,
19880417,0,Sun,CHA,AL,11,OAK,AL,12,7,6,,,,,,,,,,
19880417,0,Sun,CAL,AL,11,SEA,AL,12,7,4,,,,,,,,,,
19880417,0,Sun,MIN,AL,10,TOR,AL,12,0,2,,,,,,,,,,
19880417,0,Sun,PIT,NL,11,CHN,NL,11,12,7,,,,,,,,,,
19880417,0,Sun,CIN,NL,12,HOU,NL,11,3,5,,,,,,,,,,
19880417,0,Sun,ATL,NL,11,LAN,NL,12,3,1,,,,,,,,,,
19880417,0,Sun,PHI,NL,11,MON,NL,11,2,5,,,,,,,,,,
19880417,0,Sun,SLN,NL,11,NYN,NL,11,2,3,,,,,,,,,,
19880417,0,Sun,SFN,NL,12,SDN,NL,12,9,4,,,,,,,,,,
19880416,0,Sat,CLE,AL,12,BAL,AL,11,1,0,,,,,,,,,,
19880416,0,Sat,TEX,AL,10,BOS,AL,11,2,0,,,,,,,,,,
19880416,0,Sat,KCA,AL,10,DET,AL,9,2,4,,,,,,,,,,
19880416,0,Sat,NYA,AL,11,MIL,AL,10,2,9,,,,,,,,,,
19880416,0,Sat,CHA,AL,10,OAK,AL,11,5,1,,,,,,,,,,
19880416,0,Sat,CAL,AL,10,SEA,AL,11,6,7,,,,,,,,,,
19880416,0,Sat,MIN,AL,9,TOR,AL,11,3,2,,,,,,,,,,
19880416,0,Sat,PIT,NL,10,CHN,NL,10,4,0,,,,,,,,,,
19880416,0,Sat,CIN,NL,11,HOU,NL,10,8,2,,,,,,,,,,
19880416,0,Sat,ATL,NL,10,LAN,NL,11,4,7,,,,,,,,,,
19880416,0,Sat,PHI,NL,10,MON,NL,10,1,2,,,,,,,,,,
19880416,0,Sat,SLN,NL,10,NYN,NL,10,4,6,,,,,,,,,,
19880416,0,Sat,SFN,NL,11,SDN,NL,11,1,2,,,,,,,,,,
19880415,0,Fri,CLE,AL,11,BAL,AL,10,3,2,,,,,,,,,,
19880415,0,Fri,TEX,AL,9,BOS,AL,10,3,2,,,,,,,,,,
19880415,0,Fri,NYA,AL,10,MIL,AL,9,7,1,,,,,,,,,,
19880415,0,Fri,CHA,AL,9,OAK,AL,10,11,3,,,,,,,,,,
19880415,0,Fri,CAL,AL,9,SEA,AL,10,5,3,,,,,,,,,,
19880415,0,Fri,PIT,NL,9,CHN,NL,9,0,6,,,,,,,,,,
19880415,0,Fri,CIN,NL,10,HOU,NL,9,4,2,,,,,,,,,,
19880415,0,Fri,ATL,NL,9,LAN,NL,10,2,3,,,,,,,,,,
19880415,0,Fri,PHI,NL,9,MON,NL,9,4,6,,,,,,,,,,
19880415,0,Fri,SLN,NL,9,NYN,NL,9,0,3,,,,,,,,,,
19880415,0,Fri,SFN,NL,10,SDN,NL,10,8,3,,,,,,,,,,
19880414,0,Thu,KCA,AL,9,BAL,AL,9,4,3,,,,,,,,,,
19880414,0,Thu,MIL,AL,8,BOS,AL,9,0,2,,,,,,,,,,
19880414,0,Thu,MIN,AL,8,CLE,AL,10,1,3,,,,,,,,,,
19880414,0,Thu,TEX,AL,8,DET,AL,8,2,1,,,,,,,,,,
19880414,0,Thu,OAK,AL,9,SEA,AL,9,5,4,,,,,,,,,,
19880414,0,Thu,NYA,AL,9,TOR,AL,10,7,3,,,,,,,,,,
19880414,0,Thu,CIN,NL,9,HOU,NL,8,3,9,,,,,,,,,,
19880414,0,Thu,MON,NL,8,NYN,NL,8,0,1,,,,,,,,,,
19880414,0,Thu,PHI,NL,8,PIT,NL,8,2,4,,,,,,,,,,
19880414,0,Thu,LAN,NL,9,SDN,NL,9,0,2,,,,,,,,,,
19880413,0,Wed,KCA,AL,8,BAL,AL,8,9,3,,,,,,,,,,
19880413,0,Wed,MIL,AL,7,BOS,AL,8,3,6,,,,,,,,,,
19880413,0,Wed,CHA,AL,8,CAL,AL,8,2,5,,,,,,,,,,
19880413,0,Wed,MIN,AL,7,CLE,AL,9,3,6,,,,,,,,,,
19880413,0,Wed,OAK,AL,8,SEA,AL,8,12,7,,,,,,,,,,
19880413,0,Wed,NYA,AL,8,TOR,AL,9,5,1,,,,,,,,,,
19880413,0,Wed,HOU,NL,7,ATL,NL,8,4,0,,,,,,,,,,
19880413,0,Wed,PHI,NL,7,PIT,NL,7,0,7,,,,,,,,,,
19880413,0,Wed,LAN,NL,8,SDN,NL,8,4,3,,,,,,,,,,
19880413,0,Wed,CIN,NL,8,SFN,NL,9,4,5,,,,,,,,,,
19880413,0,Wed,CHN,NL,8,SLN,NL,8,3,4,,,,,,,,,,
19880412,0,Tue,KCA,AL,7,BAL,AL,7,6,1,,,,,,,,,,
19880412,0,Tue,MIL,AL,6,BOS,AL,7,1,3,,,,,,,,,,
19880412,0,Tue,CHA,AL,7,CAL,AL,7,6,15,,,,,,,,,,
19880412,0,Tue,MIN,AL,6,CLE,AL,8,7,6,,,,,,,,,,
19880412,0,Tue,TEX,AL,7,DET,AL,7,1,4,,,,,,,,,,
19880412,0,Tue,OAK,AL,7,SEA,AL,7,4,6,,,,,,,,,,
19880412,0,Tue,NYA,AL,7,TOR,AL,8,12,3,,,,,,,,,,
19880412,0,Tue,HOU,NL,6,ATL,NL,7,8,3,,,,,,,,,,
19880412,0,Tue,MON,NL,7,NYN,NL,7,0,3,,,,,,,,,,
19880412,0,Tue,LAN,NL,7,SDN,NL,7,3,5,,,,,,,,,,
19880412,0,Tue,CIN,NL,7,SFN,NL,8,4,3,,,,,,,,,,
19880412,0,Tue,CHN,NL,7,SLN,NL,7,5,7,,,,,,,,,,
19880411,0,Mon,BAL,AL,6,CLE,AL,7,2,7,,,,,,,,,,
19880411,0,Mon,NYA,AL,6,TOR,AL,7,9,17,,,,,,,,,,
19880411,0,Mon,PHI,NL,6,PIT,NL,6,1,5,,,,,,,,,,
19880411,0,Mon,CIN,NL,6,SFN,NL,7,4,0,,,,,,,,,,
19880411,0,Mon,CHN,NL,6,SLN,NL,6,6,1,,,,,,,,,,
19880410,0,Sun,OAK,AL,6,CAL,AL,6,4,6,,,,,,,,,,
19880410,0,Sun,SEA,AL,6,CHA,AL,6,7,4,,,,,,,,,,
19880410,0,Sun,BAL,AL,5,CLE,AL,6,3,6,,,,,,,,,,
19880410,0,Sun,DET,AL,6,KCA,AL,6,1,8,,,,,,,,,,
19880410,0,Sun,TOR,AL,6,MIN,AL,5,2,4,,,,,,,,,,
19880410,0,Sun,MIL,AL,5,NYA,AL,5,6,7,,,,,,,,,,
19880410,0,Sun,BOS,AL,6,TEX,AL,6,1,4,,,,,,,,,,
19880410,0,Sun,LAN,NL,6,ATL,NL,6,3,1,,,,,,,,,,
19880410,0,Sun,HOU,NL,5,CIN,NL,5,12,3,,,,,,,,,,
19880410,0,Sun,CHN,NL,5,MON,NL,6,10,7,,,,,,,,,,
19880410,0,Sun,NYN,NL,6,PHI,NL,5,4,3,,,,,,,,,,
19880410,0,Sun,SDN,NL,6,SFN,NL,6,6,4,,,,,,,,,,
19880410,0,Sun,PIT,NL,5,SLN,NL,5,5,3,,,,,,,,,,
19880409,0,Sat,OAK,AL,5,CAL,AL,5,8,6,,,,,,,,,,
19880409,0,Sat,SEA,AL,5,CHA,AL,5,3,2,,,,,,,,,,
19880409,0,Sat,BAL,AL,4,CLE,AL,5,1,12,,,,,,,,,,
19880409,0,Sat,DET,AL,5,KCA,AL,5,11,4,,,,,,,,,,
19880409,0,Sat,TOR,AL,5,MIN,AL,4,10,0,,,,,,,,,,
19880409,0,Sat,MIL,AL,4,NYA,AL,4,1,4,,,,,,,,,,
19880409,0,Sat,BOS,AL,5,TEX,AL,5,2,1,,,,,,,,,,
19880409,0,Sat,LAN,NL,5,ATL,NL,5,11,3,,,,,,,,,,
19880409,0,Sat,HOU,NL,4,CIN,NL,4,4,5,,,,,,,,,,
19880409,0,Sat,CHN,NL,4,MON,NL,5,6,10,,,,,,,,,,
19880409,0,Sat,NYN,NL,5,PHI,NL,4,3,9,,,,,,,,,,
19880409,0,Sat,SDN,NL,5,SFN,NL,5,1,3,,,,,,,,,,
19880409,0,Sat,PIT,NL,4,SLN,NL,4,0,3,,,,,,,,,,
19880408,0,Fri,OAK,AL,4,CAL,AL,4,8,2,,,,,,,,,,
19880408,0,Fri,SEA,AL,4,CHA,AL,4,2,3,,,,,,,,,,
19880408,0,Fri,BAL,AL,3,CLE,AL,4,0,3,,,,,,,,,,
19880408,0,Fri,DET,AL,4,KCA,AL,4,2,3,,,,,,,,,,
19880408,0,Fri,TOR,AL,4,MIN,AL,3,3,6,,,,,,,,,,
19880408,0,Fri,MIL,AL,3,NYA,AL,3,4,6,,,,,,,,,,
19880408,0,Fri,BOS,AL,4,TEX,AL,4,4,0,,,,,,,,,,
19880408,0,Fri,LAN,NL,4,ATL,NL,4,6,3,,,,,,,,,,
19880408,0,Fri,HOU,NL,3,CIN,NL,3,8,3,,,,,,,,,,
19880408,0,Fri,CHN,NL,3,MON,NL,4,6,4,,,,,,,,,,
19880408,0,Fri,NYN,NL,4,PHI,NL,3,1,5,,,,,,,,,,
19880408,0,Fri,SDN,NL,4,SFN,NL,4,1,5,,,,,,,,,,
19880408,0,Fri,PIT,NL,3,SLN,NL,3,4,3,,,,,,,,,,
19880407,0,Thu,DET,AL,3,BOS,AL,3,11,6,,,,,,,,,,
19880407,0,Thu,CAL,AL,3,CHA,AL,3,1,2,,,,,,,,,,
19880407,0,Thu,TOR,AL,3,KCA,AL,3,4,7,,,,,,,,,,
19880407,0,Thu,CLE,AL,3,TEX,AL,3,4,1,,,,,,,,,,
19880407,0,Thu,LAN,NL,3,ATL,NL,3,5,2,,,,,,,,,,
19880407,0,Thu,SLN,NL,2,CIN,NL,2,1,8,,,,,,,,,,
19880407,0,Thu,NYN,NL,3,MON,NL,3,8,5,,,,,,,,,,
19880407,0,Thu,SDN,NL,3,SFN,NL,3,1,6,,,,,,,,,,
19880406,0,Wed,MIL,AL,2,BAL,AL,2,3,1,,,,,,,,,,
19880406,0,Wed,DET,AL,2,BOS,AL,2,5,6,,,,,,,,,,
19880406,0,Wed,CAL,AL,2,CHA,AL,2,4,2,,,,,,,,,,
19880406,0,Wed,TOR,AL,2,KCA,AL,2,11,4,,,,,,,,,,
19880406,0,Wed,MIN,AL,2,NYA,AL,2,3,5,,,,,,,,,,
19880406,0,Wed,SEA,AL,3,OAK,AL,3,6,5,,,,,,,,,,
19880406,0,Wed,CLE,AL,2,TEX,AL,2,5,1,,,,,,,,,,
19880406,0,Wed,CHN,NL,2,ATL,NL,2,3,0,,,,,,,,,,
19880406,0,Wed,SDN,NL,2,HOU,NL,2,1,5,,,,,,,,,,
19880406,0,Wed,NYN,NL,2,MON,NL,2,1,5,,,,,,,,,,
19880406,0,Wed,PIT,NL,2,PHI,NL,2,5,6,,,,,,,,,,
19880405,0,Tue,MIN,AL,1,NYA,AL,1,0,8,,,,,,,,,,
19880405,0,Tue,SEA,AL,2,OAK,AL,2,0,6,,,,,,,,,,
19880405,0,Tue,CHN,NL,1,ATL,NL,1,10,9,,,,,,,,,,
19880405,0,Tue,SDN,NL,1,HOU,NL,1,3,6,,,,,,,,,,
19880405,0,Tue,SFN,NL,2,LAN,NL,2,0,5,,,,,,,,,,
19880405,0,Tue,PIT,NL,1,PHI,NL,1,5,3,,,,,,,,,,
19880404,0,Mon,MIL,AL,1,BAL,AL,1,12,0,,,,,,,,,,
19880404,0,Mon,DET,AL,1,BOS,AL,1,5,3,,,,,,,,,,
19880404,0,Mon,CAL,AL,1,CHA,AL,1,5,8,,,,,,,,,,
19880404,0,Mon,TOR,AL,1,KCA,AL,1,5,3,,,,,,,,,,
19880404,0,Mon,SEA,AL,1,OAK,AL,1,1,4,,,,,,,,,,
19880404,0,Mon,CLE,AL,1,TEX,AL,1,3,4,,,,,,,,,,
19880404,0,Mon,SLN,NL,1,CIN,NL,1,4,5,,,,,,,,,,
19880404,0,Mon,SFN,NL,1,LAN,NL,1,5,1,,,,,,,,,,
19880404,0,Mon,NYN,NL,1,MON,NL,1,10,6,,,,,,,,,,
19871004,0,Sun,MIL,AL,162,BOS,AL,162,0,4,,,,,,,,,,
19871004,0,Sun,CLE,AL,162,CAL,AL,162,10,6,,,,,,,,,,
19871004,0,Sun,OAK,AL,162,CHA,AL,162,2,5,,,,,,,,,,
19871004,0,Sun,TOR,AL,162,DET,AL,162,0,1,,,,,,,,,,
19871004,0,Sun,MIN,AL,162,KCA,AL,162,1,10,,,,,,,,,,
19871004,0,Sun,BAL,AL,162,NYA,AL,162,4,2,,,,,,,,,,
19871004,0,Sun,SEA,AL,162,TEX,AL,162,7,4,,,,,,,,,,
19871004,0,Sun,CIN,NL,162,HOU,NL,162,2,1,,,,,,,,,,
19871004,0,Sun,CHN,NL,161,MON,NL,162,7,5,,,,,,,,,,
19871004,0,Sun,PHI,NL,162,PIT,NL,162,2,4,,,,,,,,,,
19871004,0,Sun,LAN,NL,162,SDN,NL,162,5,3,,,,,,,,,,
19871004,0,Sun,ATL,NL,161,SFN,NL,162,4,5,,,,,,,,,,
19871004,0,Sun,NYN,NL,162,SLN,NL,162,11,6,,,,,,,,,,
19871003,0,Sat,MIL,AL,161,BOS,AL,161,8,4,,,,,,,,,,
19871003,0,Sat,CLE,AL,161,CAL,AL,161,5,12,,,,,,,,,,
19871003,0,Sat,OAK,AL,161,CHA,AL,161,1,17,,,,,,,,,,
19871003,0,Sat,TOR,AL,161,DET,AL,161,2,3,,,,,,,,,,
19871003,0,Sat,MIN,AL,161,KCA,AL,161,2,4,,,,,,,,,,
19871003,0,Sat,BAL,AL,161,NYA,AL,161,2,6,,,,,,,,,,
19871003,0,Sat,SEA,AL,161,TEX,AL,161,6,4,,,,,,,,,,
19871003,0,Sat,CIN,NL,161,HOU,NL,161,4,6,,,,,,,,,,
19871003,0,Sat,CHN,NL,160,MON,NL,161,4,5,,,,,,,,,,
19871003,0,Sat,PHI,NL,161,PIT,NL,161,5,10,,,,,,,,,,
19871003,0,Sat,LAN,NL,161,SDN,NL,161,0,1,,,,,,,,,,
19871003,0,Sat,ATL,NL,160,SFN,NL,161,3,6,,,,,,,,,,
19871003,0,Sat,NYN,NL,161,SLN,NL,161,7,1,,,,,,,,,,
19871002,0,Fri,MIL,AL,160,BOS,AL,160,2,3,,,,,,,,,,
19871002,0,Fri,CLE,AL,160,CAL,AL,160,4,10,,,,,,,,,,
19871002,0,Fri,OAK,AL,160,CHA,AL,160,4,3,,,,,,,,,,
19871002,0,Fri,TOR,AL,160,DET,AL,160,3,4,,,,,,,,,,
19871002,0,Fri,MIN,AL,160,KCA,AL,160,3,6,,,,,,,,,,
19871002,0,Fri,BAL,AL,160,NYA,AL,160,1,3,,,,,,,,,,
19871002,0,Fri,SEA,AL,160,TEX,AL,160,5,4,,,,,,,,,,
19871002,0,Fri,CIN,NL,160,HOU,NL,160,12,7,,,,,,,,,,
19871002,0,Fri,CHN,NL,159,MON,NL,160,1,7,,,,,,,,,,
19871002,0,Fri,PHI,NL,160,PIT,NL,160,4,6,,,,,,,,,,
19871002,0,Fri,LAN,NL,160,SDN,NL,160,10,3,,,,,,,,,,
19871002,0,Fri,ATL,NL,159,SFN,NL,160,6,4,,,,,,,,,,
19871002,0,Fri,NYN,NL,160,SLN,NL,160,2,3,,,,,,,,,,
19871001,0,Thu,CAL,AL,159,CHA,AL,159,3,6,,,,,,,,,,
19871001,0,Thu,BAL,AL,159,DET,AL,159,5,9,,,,,,,,,,
19871001,0,Thu,BOS,AL,159,NYA,AL,159,7,5,,,,,,,,,,
19871001,0,Thu,CLE,AL,159,OAK,AL,159,5,9,,,,,,,,,,
19871001,0,Thu,SEA,AL,159,TEX,AL,159,8,6,,,,,,,,,,
19871001,0,Thu,ATL,NL,158,HOU,NL,159,5,6,,,,,,,,,,
19871001,0,Thu,SFN,NL,159,LAN,NL,159,0,7,,,,,,,,,,
19871001,0,Thu,CHN,NL,158,PIT,NL,159,3,12,,,,,,,,,,
19871001,0,Thu,CIN,NL,159,SDN,NL,159,4,3,,,,,,,,,,
19871001,0,Thu,MON,NL,159,SLN,NL,159,2,8,,,,,,,,,,
19870930,0,Wed,CAL,AL,158,CHA,AL,158,2,5,,,,,,,,,,
19870930,0,Wed,BAL,AL,158,DET,AL,158,7,3,,,,,,,,,,
19870930,0,Wed,SEA,AL,158,KCA,AL,159,3,7,,,,,,,,,,
19870930,0,Wed,BOS,AL,158,NYA,AL,158,7,0,,,,,,,,,,
19870930,0,Wed,CLE,AL,158,OAK,AL,158,3,4,,,,,,,,,,
19870930,0,Wed,MIN,AL,159,TEX,AL,158,1,2,,,,,,,,,,
19870930,0,Wed,MIL,AL,159,TOR,AL,159,5,2,,,,,,,,,,
19870930,0,Wed,ATL,NL,157,HOU,NL,158,3,1,,,,,,,,,,
19870930,0,Wed,SFN,NL,158,LAN,NL,158,3,0,,,,,,,,,,
19870930,0,Wed,NYN,NL,159,PHI,NL,159,3,4,,,,,,,,,,
19870930,1,Wed,CHN,NL,156,PIT,NL,157,3,5,,,,,,,,,,
19870930,2,Wed,CHN,NL,157,PIT,NL,158,10,8,,,,,,,,,,
19870930,0,Wed,CIN,NL,158,SDN,NL,158,3,1,,,,,,,,,,
19870930,0,Wed,MON,NL,158,SLN,NL,158,6,1,,,,,,,,,,
19870929,0,Tue,CAL,AL,157,CHA,AL,157,0,1,,,,,,,,,,
19870929,0,Tue,BAL,AL,157,DET,AL,157,1,10,,,,,,,,,,
19870929,0,Tue,SEA,AL,157,KCA,AL,158,3,6,,,,,,,,,,
19870929,0,Tue,BOS,AL,157,NYA,AL,157,0,6,,,,,,,,,,
19870929,0,Tue,CLE,AL,157,OAK,AL,157,4,5,,,,,,,,,,
19870929,0,Tue,MIN,AL,158,TEX,AL,157,5,7,,,,,,,,,,
19870929,0,Tue,MIL,AL,158,TOR,AL,158,5,3,,,,,,,,,,
19870929,0,Tue,ATL,NL,156,CIN,NL,157,4,5,,,,,,,,,,
19870929,0,Tue,LAN,NL,157,HOU,NL,157,6,1,,,,,,,,,,
19870929,0,Tue,NYN,NL,158,PHI,NL,158,0,3,,,,,,,,,,
19870929,0,Tue,SFN,NL,157,SDN,NL,157,5,3,,,,,,,,,,
19870929,1,Tue,MON,NL,156,SLN,NL,156,0,1,,,,,,,,,,
19870929,2,Tue,MON,NL,157,SLN,NL,157,0,3,,,,,,,,,,
19870928,0,Mon,BAL,AL,156,DET,AL,156,3,0,,,,,,,,,,
19870928,0,Mon,SEA,AL,156,KCA,AL,157,5,1,,,,,,,,,,
19870928,0,Mon,BOS,AL,156,NYA,AL,156,7,9,,,,,,,,,,
19870928,0,Mon,MIN,AL,157,TEX,AL,156,5,3,,,,,,,,,,
19870928,0,Mon,MIL,AL,157,TOR,AL,157,6,4,,,,,,,,,,
19870928,0,Mon,ATL,NL,155,CIN,NL,156,5,6,,,,,,,,,,
19870928,0,Mon,LAN,NL,156,HOU,NL,156,5,11,,,,,,,,,,
19870928,0,Mon,NYN,NL,157,PHI,NL,157,1,0,,,,,,,,,,
19870928,0,Mon,SFN,NL,156,SDN,NL,156,5,4,,,,,,,,,,
19870927,0,Sun,NYA,AL,155,BAL,AL,155,5,9,,,,,,,,,,
19870927,0,Sun,CAL,AL,156,CLE,AL,156,11,8,,,,,,,,,,
19870927,0,Sun,BOS,AL,155,MIL,AL,156,6,9,,,,,,,,,,
19870927,0,Sun,KCA,AL,156,MIN,AL,156,1,8,,,,,,,,,,
19870927,0,Sun,CHA,AL,156,OAK,AL,156,5,0,,,,,,,,,,
19870927,0,Sun,TEX,AL,155,SEA,AL,155,3,5,,,,,,,,,,
19870927,0,Sun,DET,AL,155,TOR,AL,156,3,2,,,,,,,,,,
19870927,0,Sun,SFN,NL,155,ATL,NL,154,15,6,,,,,,,,,,
19870927,0,Sun,SLN,NL,155,CHN,NL,155,3,7,,,,,,,,,,
19870927,0,Sun,HOU,NL,155,CIN,NL,155,2,4,,,,,,,,,,
19870927,0,Sun,SDN,NL,155,LAN,NL,155,3,4,,,,,,,,,,
19870927,0,Sun,PIT,NL,156,NYN,NL,156,3,12,,,,,,,,,,
19870927,0,Sun,MON,NL,155,PHI,NL,156,5,3,,,,,,,,,,
19870926,0,Sat,NYA,AL,154,BAL,AL,154,2,0,,,,,,,,,,
19870926,0,Sat,CAL,AL,155,CLE,AL,155,10,11,,,,,,,,,,
19870926,0,Sat,BOS,AL,154,MIL,AL,155,2,3,,,,,,,,,,
19870926,0,Sat,KCA,AL,155,MIN,AL,155,7,4,,,,,,,,,,
19870926,0,Sat,CHA,AL,155,OAK,AL,155,3,2,,,,,,,,,,
19870926,0,Sat,TEX,AL,154,SEA,AL,154,1,2,,,,,,,,,,
19870926,0,Sat,DET,AL,154,TOR,AL,155,9,10,,,,,,,,,,
19870926,0,Sat,SFN,NL,154,ATL,NL,153,5,10,,,,,,,,,,
19870926,0,Sat,SLN,NL,154,CHN,NL,154,5,3,,,,,,,,,,
19870926,0,Sat,HOU,NL,154,CIN,NL,154,5,3,,,,,,,,,,
19870926,0,Sat,SDN,NL,154,LAN,NL,154,1,3,,,,,,,,,,
19870926,0,Sat,PIT,NL,155,NYN,NL,155,8,2,,,,,,,,,,
19870926,0,Sat,MON,NL,154,PHI,NL,155,7,4,,,,,,,,,,
19870925,0,Fri,NYA,AL,153,BAL,AL,153,8,4,,,,,,,,,,
19870925,0,Fri,CAL,AL,154,CLE,AL,154,5,7,,,,,,,,,,
19870925,0,Fri,BOS,AL,153,MIL,AL,154,9,2,,,,,,,,,,
19870925,0,Fri,KCA,AL,154,MIN,AL,154,6,4,,,,,,,,,,
19870925,0,Fri,CHA,AL,154,OAK,AL,154,2,1,,,,,,,,,,
19870925,0,Fri,TEX,AL,153,SEA,AL,153,3,12,,,,,,,,,,
19870925,0,Fri,DET,AL,153,TOR,AL,154,2,3,,,,,,,,,,
19870925,0,Fri,SFN,NL,153,ATL,NL,152,9,2,,,,,,,,,,
19870925,0,Fri,SLN,NL,153,CHN,NL,153,1,2,,,,,,,,,,
19870925,0,Fri,HOU,NL,153,CIN,NL,153,1,4,,,,,,,,,,
19870925,0,Fri,SDN,NL,153,LAN,NL,153,3,5,,,,,,,,,,
19870925,0,Fri,PIT,NL,154,NYN,NL,154,2,10,,,,,,,,,,
19870925,0,Fri,MON,NL,153,PHI,NL,154,2,4,,,,,,,,,,
19870924,0,Thu,BOS,AL,152,MIL,AL,153,6,7,,,,,,,,,,
19870924,0,Thu,TEX,AL,152,MIN,AL,153,0,4,,,,,,,,,,
19870924,0,Thu,CHA,AL,153,OAK,AL,153,4,2,,,,,,,,,,
19870924,0,Thu,DET,AL,152,TOR,AL,153,3,4,,,,,,,,,,
19870924,0,Thu,HOU,NL,152,ATL,NL,151,7,8,,,,,,,,,,
19870924,0,Thu,PHI,NL,153,CHN,NL,152,3,2,,,,,,,,,,
19870924,0,Thu,SDN,NL,152,CIN,NL,152,4,5,,,,,,,,,,
19870924,0,Thu,MON,NL,152,NYN,NL,153,5,4,,,,,,,,,,
19870924,0,Thu,PIT,NL,153,SLN,NL,152,2,3,,,,,,,,,,
19870923,0,Wed,TOR,AL,152,BAL,AL,152,6,1,,,,,,,,,,
19870923,0,Wed,DET,AL,151,BOS,AL,151,4,0,,,,,,,,,,
19870923,0,Wed,CHA,AL,152,CAL,AL,153,6,10,,,,,,,,,,
19870923,0,Wed,OAK,AL,152,CLE,AL,153,6,8,,,,,,,,,,
19870923,0,Wed,NYA,AL,152,MIL,AL,152,7,8,,,,,,,,,,
19870923,0,Wed,TEX,AL,151,MIN,AL,152,2,4,,,,,,,,,,
19870923,0,Wed,KCA,AL,153,SEA,AL,152,9,0,,,,,,,,,,
19870923,0,Wed,HOU,NL,151,ATL,NL,150,4,5,,,,,,,,,,
19870923,0,Wed,PHI,NL,152,CHN,NL,151,5,0,,,,,,,,,,
19870923,0,Wed,SDN,NL,151,CIN,NL,151,6,4,,,,,,,,,,
19870923,0,Wed,MON,NL,151,NYN,NL,152,3,4,,,,,,,,,,
19870923,0,Wed,LAN,NL,152,SFN,NL,152,8,9,,,,,,,,,,
19870923,0,Wed,PIT,NL,152,SLN,NL,151,2,0,,,,,,,,,,
19870922,0,Tue,TOR,AL,151,BAL,AL,151,8,4,,,,,,,,,,
19870922,0,Tue,DET,AL,150,BOS,AL,150,8,5,,,,,,,,,,
19870922,0,Tue,CHA,AL,151,CAL,AL,152,3,5,,,,,,,,,,
19870922,0,Tue,OAK,AL,151,CLE,AL,152,10,2,,,,,,,,,,
19870922,1,Tue,NYA,AL,150,MIL,AL,150,2,7,,,,,,,,,,
19870922,2,Tue,NYA,AL,151,MIL,AL,151,10,8,,,,,,,,,,
19870922,0,Tue,TEX,AL,150,MIN,AL,151,4,6,,,,,,,,,,
19870922,0,Tue,KCA,AL,152,SEA,AL,151,4,3,,,,,,,,,,
19870922,0,Tue,HOU,NL,150,ATL,NL,149,2,6,,,,,,,,,,
19870922,0,Tue,NYN,NL,151,CHN,NL,150,2,6,,,,,,,,,,
19870922,0,Tue,SDN,NL,150,CIN,NL,150,3,5,,,,,,,,,,
19870922,0,Tue,PIT,NL,151,MON,NL,150,3,4,,,,,,,,,,
19870922,0,Tue,LAN,NL,151,SFN,NL,151,4,3,,,,,,,,,,
19870922,0,Tue,PHI,NL,151,SLN,NL,150,2,3,,,,,,,,,,
19870921,0,Mon,TOR,AL,150,BAL,AL,150,2,1,,,,,,,,,,
19870921,0,Mon,DET,AL,149,BOS,AL,149,4,9,,,,,,,,,,
19870921,0,Mon,CHA,AL,150,CAL,AL,151,5,3,,,,,,,,,,
19870921,0,Mon,OAK,AL,150,CLE,AL,151,3,6,,,,,,,,,,
19870921,0,Mon,KCA,AL,151,SEA,AL,150,1,5,,,,,,,,,,
19870921,0,Mon,NYN,NL,150,CHN,NL,149,7,1,,,,,,,,,,
19870921,0,Mon,PIT,NL,150,MON,NL,149,5,2,,,,,,,,,,
19870921,0,Mon,LAN,NL,150,SFN,NL,150,4,2,,,,,,,,,,
19870921,0,Mon,PHI,NL,150,SLN,NL,149,1,3,,,,,,,,,,
19870920,1,Sun,BOS,AL,147,BAL,AL,148,5,1,,,,,,,,,,
19870920,2,Sun,BOS,AL,148,BAL,AL,149,6,3,,,,,,,,,,
19870920,0,Sun,SEA,AL,149,CHA,AL,149,3,5,,,,,,,,,,
19870920,0,Sun,MIL,AL,149,DET,AL,148,11,4,,,,,,,,,,
